"","datetime","title","id"
"1011",2022-12-31 17:00:00,"Horizon Scan: How many people will be forcibly displaced in these countries in 2022? (Lebanon)",11504
"1012",2022-12-31 17:00:00,"Will there be a bilateral ceasefire of at least 30 days in the Tigray war before 2023?",10585
"1013",2022-12-31 17:00:00,"West Africa Monitoring: Will the number of forcibly displaced people double in 2022? (Guinea)",11451
"1014",2022-12-31 17:00:00,"West Africa Monitoring: Will the number of forcibly displaced people double in 2022? (Guinea-Bissau)",11476
"1015",2022-12-31 17:00:00,"How many COVID-19 vaccine shots will be administered globally by December 31, 2022?",8872
"1016",2022-12-31 17:00:00,"Will any US state decriminalize or legalize a major psychedelic drug in 2022?",8998
"1017",2022-12-31 17:00:00,"Horizon Scan: How many people will be forcibly displaced in these countries in 2022? (Uganda)",11503
"1018",2022-12-31 17:00:00,"Economic Trouble: Will a country’s currency depreciate 15% or more in the second half of 2022?",11505
"1019",2022-12-31 17:00:00,"Central Africa Monitoring: Will the number of forcibly displaced people double in 2022? (Gabon)",11742
"1020",2022-12-31 17:00:00,"Economic Trouble: Will a country’s currency depreciate 15% or more in the second half of 2022? (Saudi Riyal SAR)",11755
"1021",2022-12-31 17:00:00,"If there is a successful Russian cyberattack on US infrastructure in 2022, which system(s) will be attacked? (Transportation/Aviation)",9989
"1022",2022-12-31 17:00:00,"Horizon Scan: How many people will be forcibly displaced in these countries in 2022?",11497
"1023",2022-12-31 17:00:00,"Asia Monitoring: Will the number of forcibly displaced people double in 2022? (Korea DPR)",11636
"1024",2022-12-31 17:00:00,"Central Africa Monitoring: Will the number of forcibly displaced people double in 2022? (Eswatini (Swaziland))",11743
"1025",2022-12-31 17:00:00,"East Africa Monitoring: Will the number of forcibly displaced people double in 2022? (Tanzania)",11736
"1026",2022-12-31 17:00:00,"West Africa Monitoring: Will the number of forcibly displaced people double in 2022? (Benin)",11467
"1027",2022-12-31 17:00:00,"If there is a successful Russian cyberattack on US infrastructure in 2022, which system(s) will be attacked? (Oil/natural gas)",9985
"1028",2022-12-31 17:00:00,"Asia Monitoring: Will the number of forcibly displaced people double in 2022?",11629
"1029",2022-12-31 17:00:00,"Horizon Scan: How many people will be forcibly displaced in these countries in 2022? (Sri Lanka)",11501
"1030",2022-12-31 17:00:00,"Horizon Scan: How many people will be forcibly displaced in these countries in 2022? (Armenia)",11499
"1031",2022-12-31 17:00:00,"Will a Russian nuclear weapon be detonated in the US before 2023?",12593
"1032",2022-12-31 17:00:00,"East Africa Monitoring: Will the number of forcibly displaced people double in 2022? (Rwanda)",11737
"1033",2022-12-31 17:00:00,"Asia Monitoring: Will the number of forcibly displaced people double in 2022? (Papua New Guinea)",11635
"1034",2022-12-31 17:00:00,"West Africa Monitoring: Will the number of forcibly displaced people double in 2022? (Morocco)",11464
"1035",2022-12-31 17:00:00,"Economic Trouble: Will a country’s currency depreciate 15% or more in the second half of 2022? (Pakistani Rupee ₨)",11759
"1036",2022-12-31 17:00:00,"What will be the total number of confirmed COVID-19 deaths globally by December 31, 2022?",8871
"1037",2022-12-31 17:00:00,"How much crude oil will the US hold in the Strategic Petroleum Reserve as of December 2022?",10749
"1038",2022-12-31 17:00:00,"West Africa Monitoring: Will the number of forcibly displaced people double in 2022? (Côte d'Ivoire)",11445
"1039",2022-12-31 17:00:00,"Will the US CDC recommend use of a smallpox/monkeypox vaccine for at least 10% of the US population, before 2023?",10986
"1040",2022-12-31 17:00:00,"If there is a successful Russian cyberattack on US infrastructure in 2022, which system(s) will be attacked? (Electrical grid)",9986
"1041",2022-12-31 17:00:00,"Will Russia recognize Transnistria as a sovereign country by December 31, 2022?",9943
"1042",2022-12-31 17:00:00,"Central Africa Monitoring: Will the number of forcibly displaced people double in 2022? (Zimbabwe)",11740
"1043",2022-12-31 17:00:00,"Will critical US infrastructure be successfully attacked by Russian cyberattacks before 2023?",9984
"1044",2022-12-31 17:00:00,"Economic Trouble: Will a country’s currency depreciate 15% or more in the second half of 2022? (Polish złoty ł)",11751
"1045",2022-12-31 17:00:00,"Will the U.S. CDC classify Omicron as a variant of high consequence (VOHC) before 2023?",8752
"1046",2022-12-31 17:00:00,"East Africa Monitoring: Will the number of forcibly displaced people double in 2022? (Eritrea)",11732
"1047",2022-12-31 17:00:00,"Americas Monitoring: Will the number of forcibly displaced people double in 2022? (El Salvador)",11644
"1048",2022-12-31 17:00:00,"Americas Monitoring: Will the number of forcibly displaced people double in 2022?",11639
"1049",2022-12-31 17:00:00,"East Africa Monitoring: Will the number of forcibly displaced people double in 2022? (Djibouti)",11731
"1050",2022-12-31 17:00:00,"West Africa Monitoring: Will the number of forcibly displaced people double in 2022?",11439
"1051",2022-12-31 17:00:00,"If there is a successful Russian cyberattack on US infrastructure in 2022, which system(s) will be attacked? (Security/military/emergency)",9987
"1052",2022-12-31 17:00:00,"Will there be a military conflict between the Republic of China (Taiwan) and the People's Republic of China (PRC) before 2023?",8885
"1053",2022-12-31 17:00:00,"Asia Monitoring: Will the number of forcibly displaced people double in 2022? (Nepal)",11634
"1054",2022-12-31 17:00:00,"Economic Trouble: Will a country’s currency depreciate 15% or more in the second half of 2022? (Argentine Peso $)",11754
"1055",2022-12-31 17:00:00,"West Africa Monitoring: Will the number of forcibly displaced people double in 2022? (Sierra Leone)",11454
"1056",2022-12-31 17:00:00,"West Africa Monitoring: Will the number of forcibly displaced people double in 2022? (Mauritania)",11468
"1057",2022-12-31 17:00:00,"East Africa Monitoring: Will the number of forcibly displaced people double in 2022? (Uganda)",11734
"1058",2022-12-31 17:00:00,"If there is a successful Russian cyberattack on US infrastructure in 2022, which system(s) will be attacked? (Medical)",9988
"1059",2022-12-31 17:00:00,"Central Africa Monitoring: Will the number of forcibly displaced people double in 2022?",11738
"1060",2022-12-31 17:00:00,"Central Africa Monitoring: Will the number of forcibly displaced people double in 2022? (Lesotho)",11745
"1061",2022-12-31 17:00:00,"West Africa Monitoring: Will the number of forcibly displaced people double in 2022? (Togo)",11463
"1062",2022-12-31 17:00:00,"If there is a successful Russian cyberattack on US infrastructure in 2022, which system(s) will be attacked?",11231
"1063",2022-12-31 17:00:00,"Will Ukraine have de facto control of Mariupol on January 1, 2023?",10736
"1064",2022-12-31 17:00:00,"What will be the total number of confirmed COVID-19 deaths in the US on December 31, 2022?",8873
"1065",2022-12-31 17:00:00,"East Africa Monitoring: Will the number of forcibly displaced people double in 2022?",11730
"1066",2022-12-31 17:00:00,"Asia Monitoring: Will the number of forcibly displaced people double in 2022? (Cambodia)",11638
"1067",2022-12-31 17:00:00,"How much crude oil will the US import from Russia in 2022?",10873
"1068",2022-12-31 17:00:00,"Economic Trouble: Will a country’s currency depreciate 15% or more in the second half of 2022? (Nigerian Naira ₦)",11761
"1069",2022-12-31 17:00:00,"Economic Trouble: Will a country’s currency depreciate 15% or more in the second half of 2022? (Egyptian Pound £E)",11757
"1070",2022-12-31 17:00:00,"Economic Trouble: Will a country’s currency depreciate 15% or more in the second half of 2022? (Thai Baht ฿)",11748
"1071",2022-12-31 17:00:00,"Will the US Supreme Court overturn Roe v. Wade before 2023?",8977
"1072",2022-12-31 17:00:00,"Economic Trouble: Will a country’s currency depreciate 15% or more in the second half of 2022? (Mexican Peso $)",11753
"1073",2022-12-31 17:00:00,"If there is a successful Russian cyberattack on US infrastructure in 2022, which system(s) will be attacked? (Communications)",9990
"1074",2022-12-31 17:00:00,"West Africa Monitoring: Will the number of forcibly displaced people double in 2022? (Liberia)",11469
"1075",2022-12-31 17:00:00,"Economic Trouble: Will a country’s currency depreciate 15% or more in the second half of 2022? (Turkish Lira ₺)",11750
"1076",2022-12-31 17:00:00,"Asia Monitoring: Will the number of forcibly displaced people double in 2022? (Bangladesh)",11632
"1077",2022-12-31 17:00:00,"If there is a successful Russian cyberattack on US infrastructure in 2022, which system(s) will be attacked? (Banking/Finance)",9991
"1078",2022-12-31 17:00:00,"Central Africa Monitoring: Will the number of forcibly displaced people double in 2022? (Equatorial Guinea)",11744
"1079",2022-12-31 17:06:00,"Will Twitter's board accept an acquisition offer from someone other than Elon Musk before 2023?",10733
"1080",2022-12-31 17:49:00,"Will a US nuclear weapon be detonated in Russia before 2023?",12596
"1081",2022-12-31 17:55:00,"If Kyiv falls in 2022, when will it happen?",10284
"1082",2022-12-31 18:00:00,"What will be the total number of confirmed COVID-19 cases globally on December 31, 2022?",8870
"1083",2022-12-31 18:00:00,"Will Hungary declare a referendum in 2022 to exit the EU?",8899
"1084",2022-12-31 18:00:00,"What will the the market cap of FAAMG on December 31, 2022 as a percentage of the S&P500?",8902
"1085",2022-12-31 18:00:00,"Will the US rejoin the Iran Nuclear Deal before 2023?",8896
"1086",2022-12-31 18:00:00,"What will the price of oil be for December 2022?",8904
"1087",2022-12-31 18:00:00,"Will Israel and Palestine hold peace talks in 2022?",8897
"1088",2022-12-31 18:00:00,"What will the USD price of Bitcoin be on December 31, 2022?",8903
"1089",2022-12-31 18:35:00,"Will the US “Rewards for Justice” program pay the $10M reward offered for information on the interference in the 2020 presidential election?",10105
"1090",2022-12-31 18:48:00,"Will China make a successful, major cyberattack on Taiwanese critical infrastructure before December 31, 2022?",10109
"1091",2022-12-31 19:00:00,"How many successful orbital rocket launches will there be in 2022?",9470
"1092",2022-12-31 19:23:00,"Will an impactful penetration of a software supply chain be discovered by a party other than themselves in 2022?",10119
"1093",2022-12-31 19:25:00,"Will a cyberattack directly cause one or more deaths in 2022?",10120
"1094",2022-12-31 19:27:00,"Will any single cyberattack in 2022 result in damages over $10 billion?",10122
"1095",2022-12-31 19:53:00,"Will a cyber action or series of cyber actions trigger NATO’s Article 5 in 2022?",10110
"1096",2022-12-31 20:00:00,"Will at least three European countries refuse to buy natural gas from Russia in 2022?",9993
"1097",2022-12-31 20:00:00,"Will Pakistan default on its debt in 2022?",10833
"1098",2022-12-31 20:00:00,"Will Russia annex Transnistria in 2022?",9999
"1099",2022-12-31 20:00:00,"In 2022, how many people will be charged by US DOJ with seditious conspiracy in connection with the Jan 6 Capitol attack?",9451
"1100",2022-12-31 20:20:00,"Will a major cloud service go down before March 8, 2023?",10118
"1101",2022-12-31 20:31:00,"Will a popular online identity verification service be breached in 2022?",10124
"1102",2022-12-31 20:34:00,"Will a DDoS attack of greater than 3.5TPS occur in 2022?",10127
"1103",2022-12-31 20:36:00,"What percent of global organizations will experience a successful email-based phishing attack in 2022?",10128
"1104",2022-12-31 20:38:00,"What percent of global organizations will experience at least 10 successful email-based phishing attacks in 2022?",10129
"1105",2022-12-31 20:43:00,"Will 2022 venture capital investment in cybersecurity companies surpass 2021?",10132
"1106",2022-12-31 20:45:00,"Will the US executive branch attempt to ban or otherwise further limit ransomware payments in 2022?",10133
"1107",2022-12-31 20:48:00,"How many ransomware attacks against U.S. educational institutions will be reported in 2022?",10135
"1108",2022-12-31 20:52:00,"Will there be a publicly reported cyberattack against the global navigation satellite systems between April 1, 2022 and May 31, 2023?",10137
"1109",2022-12-31 20:59:00,"Will Ukraine acknowledge having fired the missile that killed two people in Przewodów, Poland, before 2023?",13637
"1110",2022-12-31 20:59:00,"Will the Senate Commerce committee reach an agreement on preemption for a federal data security and data privacy law in 2022?",10142
"1111",2022-12-31 21:03:00,"How many papers on AI ethics and algorithmic bias will be published by the end of 2022?",5892
"1112",2022-12-31 21:26:00,"If a language model is trained with 5x more compute than GPT-3 by the end of 2022, will it be public to end users?",6980
"1113",2022-12-31 21:56:00,"When will the CMMC (Cybersecurity Maturity Model Certification) 2.0 rule-making process conclude?",10146
"1114",2022-12-31 21:56:00,"Who will Twitter unban before 2023? (Marjorie Taylor Greene)",11390
"1115",2022-12-31 21:56:00,"Who will Twitter unban before 2023? (Laura Loomer)",11387
"1116",2022-12-31 21:56:00,"Who will Twitter unban before 2023? (Steven Kenneth Bonnell II (Destiny))",11595
"1117",2022-12-31 21:56:00,"Who will Twitter unban before 2023? (Tila Tequila)",11391
"1118",2022-12-31 21:56:00,"Who will Twitter unban before 2023? (Jared Taylor)",11389
"1119",2022-12-31 21:56:00,"Who will Twitter unban before 2023? (Alex Jones)",11388
"1120",2022-12-31 21:56:00,"Who will Twitter unban before 2023? (Milo Yiannopoulos)",11596
"1121",2022-12-31 21:58:00,"Will it become public that the FBI sought a warrant to launch an operation to disrupt web shells on private computers in 2022?",10147
"1122",2022-12-31 21:59:00,"Will more than 150,000 people be killed in the Russo-Ukrainian War in 2022?",12614
"1123",2022-12-31 22:00:00,"Will the US make any new commitment of over $1M for the prevention of biological weapons deployment at the 2022 BWC Review Conference?",11276
"1124",2022-12-31 22:00:00,"Who will Twitter unban before 2023? (Donald Trump)",9163
"1125",2022-12-31 22:00:00,"By 2023, how many words of content will have been published on the Effective Altruism Wiki?",7886
"1126",2022-12-31 22:00:00,"Will there be a large-scale power outage in the continental Europe synchronous grid before 2023?",6694
"1127",2022-12-31 22:00:00,"What will be the maximum price reached for Ethereum by January 1, 2023?",9552
"1128",2022-12-31 22:00:00,"Who will Twitter unban before 2023?",10860
"1129",2022-12-31 22:00:00,"Will Coinbase file for bankruptcy protection in 2022?",10931
"1130",2022-12-31 22:00:00,"Will Russia test a nuclear weapon in the following years? (2022)",13404
"1131",2022-12-31 22:00:00,"What will be the price of 1 ETH on the following dates? (December 31, 2022)",8761
"1132",2022-12-31 22:00:00,"Will Tether collapse before 2023?",9121
"1133",2022-12-31 22:00:00,"How many troops of the NATO Response Force will deploy to the frontline states in 2022?",10017
"1134",2022-12-31 22:03:00,"Which of these US infrastructure sectors will be hit by a ransomware attack by May 30, 2023? (Aviation)",10148
"1135",2022-12-31 22:03:00,"Which of these US infrastructure sectors will be hit by a ransomware attack by May 30, 2023? (Nuclear Energy)",10149
"1136",2022-12-31 22:04:00,"Which of these US infrastructure sectors will be hit by a ransomware attack by May 30, 2023? (Meatpacking)",10152
"1137",2022-12-31 22:04:00,"Which of these US infrastructure sectors will be hit by a ransomware attack by May 30, 2023? (Water Treatment)",10150
"1138",2022-12-31 22:04:00,"Which of these US infrastructure sectors will be hit by a ransomware attack by May 30, 2023? (Gas/Oil Pipeline)",10151
"1139",2022-12-31 22:04:00,"Which of these US infrastructure sectors will be hit by a ransomware attack by May 30, 2023?",11554
"1140",2022-12-31 22:25:00,"Global support and side-flipping on China's Uyghur policies in Xinjiang by 2023?",5166
"1141",2022-12-31 22:59:00,"Will critical EU or UK infrastructure be successfully attacked by Russian cyberattacks before 2023?",10021
"1142",2022-12-31 22:59:00,"What will be the worldwide number of confirmed monkeypox (mpox) infections per year? (2022)",12043
"1143",2022-12-31 23:00:00,"Will Russian or Belarusian troops cross the land border between Belarus and either the Volyn or Rivne oblasts before 2023?",11191
"1144",2022-12-31 23:00:00,"Will Russian troops enter Kharkiv, Ukraine before December 31, 2022?",9539
"1145",2022-12-31 23:00:00,"By 2023, what will be the quality of the best articles published on the Effective Altruism Wiki?",7890
"1146",2022-12-31 23:00:00,"By 2023, how fast will the Effective Altruism Wiki have grown relative to the LessWrong Wiki?",7889
"1147",2022-12-31 23:00:00,"Will Leondra Kruger be confirmed as an Associate Justice of the Supreme Court before 2023?",9585
"1148",2022-12-31 23:00:00,"When will it be possible to buy Quantum Computing via the Cloud?",5671
"1149",2022-12-31 23:00:00,"Will another paper authored by Phil Rushton be retracted before 2022?",5219
"1150",2022-12-31 23:00:00,"Will Xi Jinping keep leading China past 2022?",1468
"1151",2022-12-31 23:00:00,"Will Tesla reveal a prototype of the Tesla Bot before 2023?",7816
"1152",2022-12-31 23:01:00,"Will any of the ongoing BioNTech mRNA cancer vaccine trials proceed to Phase III trials in 2022?",9174
"1153",2022-12-31 23:01:00,"Will the Fed decrease the size of its accumulated asset portfolio below $8 trillion by 2023?",8299
"1154",2022-12-31 23:41:00,"How many people in Russia will be arrested for participating in anti-war protests before 2023?",10041
"1155",2022-12-31 23:51:00,"Will Russia withdraw from the New START arms control treaty before January 1, 2023?",10042
"1156",2022-12-31 23:59:00,"Will Volodymyr Zelenskyy remain President of Ukraine by 2023?",9743
"1157",2022-12-31 23:59:00,"Will Ukraine fulfill its Minsk-II obligations in Donetsk and Luhansk Oblast by 2023?",9746
"1158",2022-12-31 23:59:00,"Will UK initiate its rota load shedding plan during 2022-2023 winter?",13119
"1159",2023-01-01 00:00:00,"What percentage of monkeypox cases in California will be among cisgender men who are gay/same-gender loving or bisexual?",12396
"1160",2023-01-01 00:00:00,"Before 2023, will Joe Biden announce that he will not run for president in 2024?",11426
"1161",2023-01-01 00:00:00,"By 2023, what fraction of total content published on the Effective Altruism Wiki will have been written by volunteer contributors?",7888
"1162",2023-01-01 00:00:00,"Will CMS's emergency regulation requiring Covid-19 vaccinations for healthcare workers be blocked or struck down by the US Supreme Court?",9299
"1163",2023-01-01 00:00:00,"By 2023, what fraction of total traffic to the Effective Altruism Forum will be traffic to the Effective Altruism Wiki?",7887
"1164",2023-01-01 00:00:00,"When will the Apple Watch Series 8 be available for pre-order?",9087
"1165",2023-01-01 00:00:00,"By 2023, will the Effective Altruism Wiki be ""alive""?",7892
"1166",2023-01-01 00:00:00,"What will be the total number of reported monkeypox cases in New York as of December 31, 2022?",12431
"1167",2023-01-01 00:00:00,"What will be the total number of reported monkeypox cases in California as of December 31, 2022?",12397
"1168",2023-01-01 00:00:00,"Will the British pound trade below $1 before 2023?",12608
"1169",2023-01-01 00:00:00,"How many migrants will die in 2022 trying to cross the Mediterranean?",6891
"1170",2023-01-01 00:00:00,"Will there be an armed conflict in the South China Sea before 2023?",9952
"1171",2023-01-01 00:00:00,"Will Queen Elizabeth II abdicate in 2022?",10938
"1172",2023-01-01 00:00:00,"Will Boris Johnson be Prime Minister of the UK on January 1, 2023?",11178
"1173",2023-01-01 00:00:00,"Will YouTube be blocked in Russia in 2022?",10040
"1174",2023-01-01 00:00:00,"What will be the total number of monkeypox cases in the United States as of December 31, 2022?",12432
"1175",2023-01-01 00:00:00,"Will cumulative reported deaths from Covid-19 in China exceed 50,000 before 2023?",9207
"1176",2023-01-01 00:05:00,"Will Putin and Zelenskyy meet to discuss the peaceful resolution of the Russian-Ukrainian conflict before 2023?",10046
"1177",2023-01-01 00:20:00,"Will Russia or Russia-based actors cut the Kerch Strait Cable before 2023?",10305
"1178",2023-01-01 00:25:00,"Will Russia or Russia-based actors cut an undersea internet cable before 2023?",10306
"1179",2023-01-01 00:36:00,"Will NATO declare a No-Fly Zone anywhere in Ukraine before 2023?",10052
"1180",2023-01-01 00:42:00,"What will be the approval rating of Vladimir Putin in December 2022?",10054
"1181",2023-01-01 02:00:00,"If Putin and Zelenskyy meet to discuss peace in 2022, when will they first meet?",10262
"1182",2023-01-01 02:27:00,"What will Substack's Google Trends index be at end of 2022?",12433
"1183",2023-01-01 04:00:00,"Will Russian troops enter Odessa, Ukraine before December 31, 2022?",9566
"1184",2023-01-01 04:00:00,"Will Russia order a general mobilization by January 1, 2023?",12532
"1185",2023-01-01 04:00:00,"By December 31, 2022, will at least 10,000 US troops move into Ukraine?",9582
"1186",2023-01-01 04:00:00,"Will Kassym-Jomart Tokayev exit the Presidency of Kazakhstan in 2022?",9214
"1187",2023-01-01 04:30:00,"If Russia invades Ukraine, will the United States cut Russian banks off from the SWIFT system by 2023?",9764
"1188",2023-01-01 04:59:00,"Will any remaining FTX depositor withdraw any amount of tradeable assets from FTX before 2023?",13521
"1189",2023-01-01 04:59:00,"Will the US Government designate Russia a ""State Sponsor of Terrorism"" by 2023?",10954
"1190",2023-01-01 04:59:00,"Will there be a deadly clash between Indian and Chinese armed forces before 2023?",8134
"1191",2023-01-01 04:59:00,"By December 31, 2022, will the US federal government announce an extension of the pause on federal student loan repayments?",13525
"1192",2023-01-01 04:59:00,"Will Niger experience a coup before 2023?",9740
"1193",2023-01-01 05:00:00,"What will Lebanon's Fragile States Index score be in 2022?",7797
"1194",2023-01-01 05:00:00,"Will Nancy Pelosi visit Taiwan in 2022?",11975
"1195",2023-01-01 05:00:00,"How many new building permits will be authorized in the SF metro area in 2022?",8520
"1196",2023-01-01 05:00:00,"What will real GDP growth be in the United States in the following years? (2022)",13953
"1197",2023-01-01 05:00:00,"Will Xi Jinping be re-elected paramount leader in 2022?",10634
"1198",2023-01-01 05:00:00,"What will be the total number of fish that Fish Welfare Initiative (FWI) claims to have helped by 2023?",8808
"1199",2023-01-01 05:00:00,"What will the number of active volcanos be in 2022?",7910
"1200",2023-01-01 05:00:00,"What will be The Economist's estimated global excess deaths due to COVID-19 on January 1, 2023?",8763
"1201",2023-01-01 05:00:00,"Will Facebook decide to make the weights of the 175B parameter model publicly available before 2023?",10875
"1202",2023-01-01 05:00:00,"What will real GDP growth (using the seasonally adjusted annual rate) be in the United States in the following quarters? (2022 Q4)",13942
"1203",2023-01-01 05:00:00,"Will the weights of the 175B parameter model be made publicly available via a leak or hack by 2023?",10874
"1204",2023-01-01 05:00:00,"Will the Metaculus question about Russian troops in Kyiv in 2022 resolve ambiguously?",10858
"1205",2023-01-01 05:01:00,"Will a state actor conduct an ASAT test that results in space debris between 2021 - 2023?",7644
"1206",2023-01-01 05:30:00,"On how many days in 2022 will U.S. hospital admissions (for COVID) exceed the pre-2022 peak?",9322
"1207",2023-01-01 05:46:00,"Will Ukraine join the Union State before 2023?",9998
"1208",2023-01-01 07:00:00,"What will the seasonally adjusted U-3 unemployment rate be in the United States in the following months? (Dec-22)",14035
"1209",2023-01-01 07:59:00,"What will the US effective fed funds rate be in the following years? (2022)",11680
"1210",2023-01-01 08:00:00,"Will a member of President Trump's inner circle be sentenced to jail by 2023?",809
"1211",2023-01-01 08:00:00,"When will be the next S&P 500 correction?",5458
"1212",2023-01-01 08:00:00,"What will be the change in seasonally adjusted nonfarm payroll employment in the following months? (Dec-22)",14159
"1213",2023-01-01 08:00:00,"When will an individual SpaceX Falcon 9 core stage launch and return to Earth for the tenth time?",4911
"1214",2023-01-01 09:00:00,"Will Jair Bolsonaro be president of Brazil on January 2, 2023?",6359
"1215",2023-01-01 10:21:00,"Does Omicron have a shorter generation interval than Delta?",9487
"1216",2023-01-01 17:00:00,"Before 2023, will the US CDC recommend the general use of the monkeypox vaccine for all men who have sex with men in the US?",11939
"1217",2023-01-01 17:00:00,"What percentage of monkeypox cases in the UK will be among gay, bisexual, or men who have sex with men?",11937
"1218",2023-01-01 18:40:00,"Will anyone make over $1M/year as a solo Substack author before 2024?",6422
"1219",2023-01-01 20:07:00,"When will Blue Origin send a paying customer to space?",4841
"1220",2023-01-03 00:06:00,"If Republicans win control of the House of Representatives in the 2022 election, who will be the next Majority Whip of the U.S. House of Representatives? (Rep. Jim Banks)",12553
"1221",2023-01-03 00:06:00,"If Republicans win control of the House of Representatives in the 2022 election, who will be the next Majority Whip of the U.S. House of Representatives? (Rep. Tom Emmer)",12552
"1222",2023-01-03 00:06:00,"If Republicans win control of the House of Representatives in the 2022 election, who will be the next Majority Whip of the U.S. House of Representatives?",12551
"1223",2023-01-03 00:06:00,"If Republicans win control of the House of Representatives in the 2022 election, who will be the next Majority Whip of the U.S. House of Representatives? (Rep. Drew Ferguson)",12554
"1224",2023-01-03 17:00:00,"Which parties will control US congress following the 2022 midterm elections?",11590
"1225",2023-01-03 17:00:00,"Which parties will control US congress following the 2022 midterm elections? (Republican Senate, Dem House)",11695
"1226",2023-01-03 17:00:00,"Which parties will control US congress following the 2022 midterm elections? (Republican Senate & House)",8971
"1227",2023-01-03 17:00:00,"Which parties will control US congress following the 2022 midterm elections? (Democrat Senate, Rep House)",11697
"1228",2023-01-03 17:00:00,"Which parties will control US congress following the 2022 midterm elections? (Democrat Senate & House)",11696
"1229",2023-01-05 03:59:00,"Where will Sitong Bridge rank in FreeWeibo's trending topics on the following dates? (2023-01-05)",13773
"1230",2023-01-08 05:59:00,"Will Holden's Bet with Zvi about Omicron resolve ambiguously?",9120
"1231",2023-01-08 05:59:00,"Will Holden win his Bet with Zvi about Omicron, conditional on one of them winning?",9119
"1232",2023-01-08 11:00:00,"What will be the weekly total number of influenza hospitalizations in Texas for these weeks? (January 14)",13570
"1233",2023-01-08 11:00:00,"What will be the weekly total number of influenza hospitalizations in Florida for these weeks? (January 14)",13627
"1234",2023-01-08 11:00:00,"What will be the weekly total number of influenza hospitalizations in New York for these weeks? (January 14)",13556
"1235",2023-01-08 11:00:00,"What will be the weekly total number of influenza hospitalizations in Pennsylvania for these weeks? (January 14)",13584
"1236",2023-01-08 11:00:00,"What will be the weekly total number of influenza hospitalizations in Arizona for these weeks? (January 14)",13598
"1237",2023-01-08 11:00:00,"What will be the weekly total number of influenza hospitalizations in California for these weeks? (January 14)",13613
"1238",2023-01-09 00:00:00,"Will Sam Bankman-Fried return to US soil before February 1, 2023?",13939
"1239",2023-01-09 04:59:00,"[Short Fuse] Who will be the Speaker of the United States House of Representatives for the 118th Congress? (Fred Upton (R))",14405
"1240",2023-01-09 04:59:00,"[Short Fuse] Who will be the Speaker of the United States House of Representatives for the 118th Congress? (Kevin Hern (R))",14407
"1241",2023-01-09 04:59:00,"[Short Fuse] Who will be the Speaker of the United States House of Representatives for the 118th Congress? (Don Bacon (R))",14378
"1242",2023-01-09 04:59:00,"[Short Fuse] Who will be the Speaker of the United States House of Representatives for the 118th Congress? (Andy Biggs (R))",14372
"1243",2023-01-09 04:59:00,"[Short Fuse] Who will be the Speaker of the United States House of Representatives for the 118th Congress? (Hakeem Jeffries (D))",14377
"1244",2023-01-09 04:59:00,"[Short Fuse] Who will be the Speaker of the United States House of Representatives for the 118th Congress? (Kevin McCarthy (R))",14370
"1245",2023-01-09 04:59:00,"[Short Fuse] Who will be the Speaker of the United States House of Representatives for the 118th Congress? (Jim Banks (R))",14373
"1246",2023-01-09 04:59:00,"[Short Fuse] Who will be the Speaker of the United States House of Representatives for the 118th Congress? (Byron Donalds (R))",14385
"1247",2023-01-09 04:59:00,"[Short Fuse] Who will be the Speaker of the United States House of Representatives for the 118th Congress?",14369
"1248",2023-01-09 04:59:00,"[Short Fuse] Who will be the Speaker of the United States House of Representatives for the 118th Congress? (Steve Scalise (R))",14380
"1249",2023-01-09 04:59:00,"[Short Fuse] Who will be the Speaker of the United States House of Representatives for the 118th Congress? (Jim Jordan (R))",14371
"1250",2023-01-09 04:59:00,"[Short Fuse] Who will be the Speaker of the United States House of Representatives for the 118th Congress? (Donald Trump (R))",14384
"1251",2023-01-09 04:59:00,"[Short Fuse] Who will be the Speaker of the United States House of Representatives for the 118th Congress? (Elise Stefanik (R))",14376
"1252",2023-01-09 04:59:00,"[Short Fuse] Who will be the Speaker of the United States House of Representatives for the 118th Congress? (Patrick McHenry (R))",14375
"1253",2023-01-09 05:00:00,"[Short Fuse] How many ballots will it take to elect the Speaker of the United States House of Representatives for the 118th Congress?",14379
"1254",2023-01-10 05:00:00,"What will the seasonally adjusted month over month headline CPI inflation be in the United States in the following months? (Dec-22)",13961
"1255",2023-01-10 05:00:00,"What will be the annual headline CPI inflation in the United States in the following years? (2022)",13974
"1256",2023-01-11 01:00:00,"Will ""All Quiet on the Western Front"" win Best Picture - Non-English Language at the 2023 Golden Globe Awards?",14396
"1257",2023-01-11 17:00:00,"What will US inflation be in 2022?",8901
"1258",2023-01-12 03:59:00,"Where will Sitong Bridge rank in FreeWeibo's trending topics on the following dates? (2023-01-12)",13774
"1259",2023-01-12 13:00:00,"Will year-on-year core inflation in the United States exceed 6% for the year ending in December 2022?",14389
"1260",2023-01-15 08:00:00,"Will Donald Trump become speaker of the US House of Representatives before January 15, 2023?",7322
"1261",2023-01-16 05:00:00,"What will be the seasonally adjusted S&P/Case-Shiller US National Home Price Index in the following months? (Nov-22)",14071
"1262",2023-01-17 05:00:00,"Will OPEC raise its forecast for 2023 global oil demand in its January 2023 report?",13695
"1263",2023-01-18 15:31:00,"What will inflation in the UK be, given Liz Truss wins the Conservative Party leadership candidate contest? (2022)",11953
